Price,Area,Elevator,Year,Rooms,Floor,Region,Name
956000.0,40.0,1,2023,2,2 piętro,Śródmieście,Mieszkanie W Centrum O Wysokim Standardzie
412815.0,37.7,1,2024,2,,Śródmieście,Nowe osiedle blisko centrum.
570000.0,72.0,0,1970,3,2 piętro,Wieniawa,"3 pok. mieszkanie, ul. Rayskiego Wieniawa"
459000.0,35.94,1,,2,2 piętro,Czuby Północne,"2 pokojowe mieszkanie, Czuby"
579000.0,55.2,0,1970,3,3 piętro,Śródmieście,LSM/ 3 pokoje ul. Grażyny/po remoncie/parking
370000.0,36.8,1,1975,2,10 piętro,Kalinowszczyzna,Lublin - 2 pokoje blisko Uniwersytety Medycznego
698000.0,70.5,0,2002,3,1 piętro,Sławin,"Lublin M3 -Tanie w utrzymaniu, gotowe do wejścia."
519000.0,52.67,0,1970,2,parter,Rury,"Lsm, Gliniana, 53m2, 2 pokoje, parter, po remoncie"
760000.0,51.0,1,2018,2,10 piętro,Czechów Południowy,Wyjątkowy apartament blisko centrum (foto + film)
479000.0,45.93,0,1969,2,4 piętro,Kalinowszczyzna,"Sprzedam mieszkanie 2-pok. Lublin, Kalinowszczyzna"
755000.0,72.13,1,2018,3,1 piętro,Dziesiąta,"3 Pokoje, piękne wnętrze, nowe budownictwo"
385000.0,49.0,0,1988,3,4 piętro,Kalinowszczyzna,"3 Pokoje, Do Własnej Aranżacji - Kalinowszczyzna."
418446.0,25.2,1,,1,1 piętro,Wieniawa,Saski Point | wykończony lokal mieszkalny | 14
563785.3,49.27,1,2024,3,parter,Wrotków,"Gotowe mieszkanie 49 m2, 3 pokoje z aneksem kuch."
568266.0,35.74,1,2025,2,1 piętro,Śródmieście,Wyjątkowy apartament - klucze marzec 2025
564300.0,59.4,0,2026,3,3 piętro,Wrotków,Active City | mieszkanie 3-pok. | B2_3_38
593884.0,62.58,0,,4,parter,Czechów Północny,Koncertowe Wzgórze | mieszkanie 4-pok. | B2_47
1099500.0,82.57,1,,4,3 piętro,Wrotków,Mieszkanie(apartament) 82.57m2 plus duży taras
460000.0,40.25,1,,3,7 piętro,Dziesiąta,Klimatyczne 3pokojowe mieszkanie po remoncie
378420.0,31.8,1,2024,2,3 piętro,Węglin Południowy,"Nowe mieszkanie, 2 pokoje, ul. Jemiołuszki"
734000.0,56.89,1,2024,3,2 piętro,Węglin Południowy,"***Czuby, 3 pok, bez PCC 2%***"
749000.0,62.5,1,2018,3,4 piętro,Węglin Południowy,Piękne 3 pokojowe mieszkanie na Węglinie
870000.0,95.6,0,2001,4,3 piętro,Rury,Mieszkanie 2-poziomowe LSM NIŻSZA CENA !
99000.0,19.0,0,,1,parter,Dziesiąta,Kawalerka ⭐️ ul. Kunickiego ⭐️ Okazja
499000.0,60.0,0,,2,parter,Czechów Północny,Wysoki parter⭐️zielona okolica⭐️balkon⭐️Czechów
480000.0,43.6,1,1970,2,5 piętro,Rury,2 pokoje LSM os. Piastowskie
339000.0,35.6,0,1967,2,parter,Tatary,2 niezależne pokoje⭐️balkon⭐️wysoki parter
549000.0,58.2,0,2007,3,parter,Czuby Południowe,3 pokoje⭐️rozkładowe⭐️do wprowadzenia⭐️garaż
626500.0,50.12,0,2019,2,2 piętro,Śródmieście,"Inwestycja, ścisły centrum, nowy budynek, 50 m2"
1050000.0,77.0,0,2023,3,1 piętro,Sławin,Mieszkanie 3Pokojowe 77M2 Na Sławinie
899000.0,68.0,1,2013,3,10 piętro,Rury,"3 pokoje, LSM, 10 piętro- Apartamentowiec."
515000.0,47.8,1,,3,9 piętro,Rury,3-pokojowe mieszkanie w dzielnicy LSM bez prowizji
658116.0,65.16,1,2026,3,3 piętro,Sławin,"Nałęczowska, 2026r., 3 pokoje, 65m2, garderoba"
633420.0,62.1,1,2026,3,3 piętro,Sławin,"Nałęczowska, 2026r., 3 pokoje, 62m2, 2x balkon"
635222.0,57.8,0,1987,3,2 piętro,Czuby Północne,Idealnie zlokalizowane trójstronne lokum - Różana
719000.0,56.93,1,,3,1 piętro,Wrotków,Nowoczesny 3-]pokojowy apartament na Wrotkowie
465000.0,56.0,1,,3,3 piętro,Rury,"Mieszkanie, 56 m², Lublin"
1280000.0,92.0,0,2020,4,1 piętro,Sławin,Ekskluzywny Apartament Zabudowa Szeregowa 92m2
555000.0,50.0,1,2011,2,2 piętro,Węglin Południowy,Wyjątkowe mieszkanie w Lublinie – ul. Kryształowa
819000.0,68.37,1,2019,3,3 piętro,Wrotków,Przestronny wyposażony apartament na Diamentowej
506280.0,42.19,1,2026,2,2 piętro,Sławin,"2026r., 2 pokoje, 42m2, balkon 12m2, Nałęczowska"
685000.0,62.1,1,2011,3,4 piętro,Rury,Trzypokojowe mieszkanie - dzielnica LSM
445000.0,48.0,0,1990,3,1 piętro,Czuby Południowe,3 pokoje na 1 piętrze Czuby ul Turkusowa os Poręba
579900.0,51.44,1,2025,3,parter,Sławin,"Sławin, Czechów 51m2 3 pokoje taras ogródek 73 m2"
499000.0,45.7,1,1976,2,6 piętro,Rury,Mieszkanie 2 pokoje ul. Zana
417280.0,32.6,1,2025,2,3 piętro,Węglin Południowy,Mieszkanie Węglinek 2 pokoje Wiosna 2025r Koralowa
569000.0,50.0,1,2006,2,1 piętro,Czechów Północny,Do wejścia 2 pokoje przy Centrum Lublina !
529999.0,40.0,1,2024,2,7 piętro,Śródmieście,Ostatnie dwupokojowe w inwestycji WIENIAWSKA 11.
639000.0,59.0,1,,4,4 piętro,Kalinowszczyzna,Atrakcyjne Mieszkanie Bardzo Blisko Centrum Lubli
649900.0,50.0,0,,3,2 piętro,Śródmieście,Piękne mieszkanie w Centrum Lublina
542466.4,49.36,1,2024,3,4 piętro,Wrotków,"Gotowe mieszkanie 49 m2, 3 pokoje z aneksem kuch."
564300.0,59.4,0,2026,3,4 piętro,Wrotków,Active City | mieszkanie 3-pok. | B2_4_42
465828.0,45.27,0,,3,parter,Czechów Północny,Koncertowe Wzgórze | mieszkanie 3-pok. | B1_5
347352.0,34.77,0,,1,2 piętro,Wrotków,Diamentowe Tarasy | ustawne mieszkanie C/M51
619702.0,55.38,0,,3,3 piętro,Węglin Południowy,Jemiołuszki Park| mieszkanie 3-pok. | M19
375000.0,27.4,0,2017,1,3 piętro,Dziesiąta,Mieszkanie na sprzedaż w Lublin
700000.0,97.91,0,1900,3,4 piętro,Śródmieście,Duże mieszkanie na własność w zabytkowej kamienicy
549000.0,48.8,1,,3,,Rury,3 pokoje do wejścia LSM ul. Leonarda
1149990.0,91.99,0,2019,4,1 piętro,Sławin,"4 pok, 2 balkony, 2 miejsce garażowe, od zaraz!"
789000.0,71.97,0,2007,3,1 piętro,Rury,"Ul. Wigilijna, 72 mkw, dla rodziny lub pod wynajem"
549000.0,58.9,0,1990,3,1 piętro,Czuby Północne,"59m2, 3pokoje Jana Pawła Ii"
591970.0,29.6,1,2024,2,6 piętro,Śródmieście,"Prywatnie, Centrum, 2 pokoje, Nowe, Bez PCC"
695000.0,54.51,1,2023,3,1 piętro,Kośminek,Bronowice - Nowe piękne mieszkanie - 3 pokoje
410000.0,46.34,0,1954,2,2 piętro,Tatary,Ciche mieszkanie w Lublinie na Tatarach
520000.0,76.5,0,1962,3,parter,Śródmieście,"Narutowicza, 77 M2, Inwestycyjnie"
890000.0,120.0,0,1934,4,4 piętro,Śródmieście,*** Mieszkanie Centrum Chopina ***
830000.0,65.0,0,,3,2 piętro,Stare Miasto,"Stare Miasto, Idealne Pod Wynajem Krótkoterminowy"
393872.0,29.57,1,2026,1,parter,Ponikwoda,Kawalerka Z Ogródkiem Bazylianówka - Negocjuj
449000.0,49.5,1,1981,3,7 piętro,Czuby Północne,3 pokoje Czuby ul.Przedwiośnie
490000.0,48.5,0,2009,2,2 piętro,Sławin,Mieszkanie Z Dużym Balkonem Na Rogatce Warszaw.
449000.0,54.0,0,1989,2,4 piętro,Kalinowszczyzna,"Park Zawilcowa, 2 pokoje, 54 m2"
535000.0,47.36,1,2019,2,2 piętro,Śródmieście,"2 pokoje z garderobą, nowy blok, centrum"
299999.0,27.0,0,,1,parter,Za Cukrownią,Komfortowa 27m2 kawalerka w Lublinie
415000.0,39.5,0,,1,parter,Śródmieście,"Mieszkanie kawalerka LSM, ul. Grażyny"
679000.0,60.0,0,2013,4,parter,Czechów Południowy,Wynajęte mieszkanie w nowym budownictwie przy UM
688345.0,57.41,1,2024,3,parter,Dziesiąta,Nowo wykończone mieszkanie z ogródkiem
199000.0,20.6,0,1975,1,parter,Sławin,"Mieszkanie 20m, dla singla, pary, blisko centrum"
635000.0,62.2,0,1977,3,parter,Czechów Południowy,3-Pokojowe Mieszkanie Na Czechowie - Wysoki Parter
1256810.0,90.46,0,1815,4,1 piętro,Śródmieście,"2 Lokali Na Krakowskim Przedmieściu, Inwestycja"
565000.0,57.7,1,1979,3,4 piętro,Czechów Południowy,Idealne Dla Rodziny 3Pokoje Na Czechowie 58Mkw
602995.0,72.65,0,,4,,Dziesiąta,Osiedle Metropol - 4 pokoje blisko Dworca.
542686.2,49.38,1,2024,3,3 piętro,Wrotków,"Gotowe mieszk. 49 m2, 3 pokoje z aneksem kuch."
855228.0,64.79,1,2025,3,5 piętro,Śródmieście,Biernackiego 17|mieszkanie 30| minus 1000 zł/m2
585000.0,55.41,1,2024,3,3 piętro,Felin,"3 pokoje, Felin, Kr. Jadwigi, 55,41 m2, blok 2024"
775448.3,51.7,1,2022,2,5 piętro,Konstantynów,Lublin os. Lsm - Idealne pod wynajem ! Okazja !
558360.0,59.4,0,2026,3,2 piętro,Wrotków,Active City | mieszkanie 3-pok. | B2_2_52
407433.0,33.7,0,,2,3 piętro,Czechów Północny,Koncertowe Wzgórze | mieszkanie 2-pok. | B1_18
347352.0,34.77,0,,1,parter,Wrotków,Diamentowe Tarasy | nowoczesne mieszkanie C/M35
404973.0,34.06,0,,2,1 piętro,Węglin Południowy,Jemiołuszki Park | 2-pok. | M09 | Promocja!
907720.0,112.76,0,,4,,Zemborzyce,"Lokal mieszkalny Lublin | 112,76 m² | M01"
735000.0,61.31,1,2012,3,2 piętro,Węglin Południowy,"3 pokoje, garderoba, gotowe do zamieszkania"
520000.0,57.98,0,,3,2 piętro,Kalinowszczyzna,Mieszkanie 3-pokojowe. Kalinowszczyzna. Bezpośredn
830000.0,67.55,1,,3,1 piętro,Czuby Południowe,"ul. Jantarowa, Czuby-Węglinek, 67,55 m, 3pok."
464000.0,40.63,0,1963,3,3 piętro,Wieniawa,Przytulne mieszkanie po remoncie w centrum Lublina
450000.0,47.9,0,1974,3,4 piętro,Rury,Trzypokojowem mieszkanie Lublin LSM
349000.0,20.0,1,1970,1,3 piętro,Rury,Przytulna kawalerka - LSM - Po generalnym remoncie
699000.0,60.11,1,2010,3,5 piętro,Węglin Południowy,"Ul. Onyksowa, 3 Pokoje - 60,11M2, Bez Prowizji"
480000.0,51.4,0,,3,3 piętro,Czechów Południowy,3-pokojowe mieszkanie przy ul. Radzyńskiej
499900.0,57.1,0,1962,3,1 piętro,Rury,** Mieszkanie Inwestycyjne Na Lsm ** Od Zaraz
855000.0,75.02,1,2008,3,2 piętro,Ponikwoda,Komfortowe Mieszkanie na strzeżonym osiedlu Brzo
899000.0,88.41,0,2019,3,parter,Sławin,Rodzinne Mieszkanie W Doskonałej Lokalizacji
696000.0,55.95,1,2019,3,1 piętro,Sławin,Sławin 3-pokoje z miejscem postojowym w cenie.
990000.0,85.0,0,2017,4,5 piętro,Konstantynów,** Prestiżowy Apartament 85 Mkw - Nałęczowska 18**
219000.0,28.0,0,1900,1,1 piętro,Dziesiąta,Kawalerka 28M2
999000.0,140.0,0,2000,5,1 piętro,Węglin Północny,"5 Pokoi, 140 Mkw, Dwa Poziomy"
469000.0,47.08,1,1972,3,2 piętro,Kalinowszczyzna,***3 pokoje obok Uniwerystetu Medycznego***
735801.0,56.79,0,2023,3,3 piętro,Stare Miasto,"Jemiołuszki, 3 pokoje + garaż + piwnica"
522000.0,47.5,0,1970,2,3 piętro,Rury,Witam. Oferuje mieszkanie w dzielnicy LSM
587000.0,57.0,1,1982,3,10 piętro,Czechów Południowy,Mieszkanie po remoncie 3 pokoje Czechów wyposażone
469900.0,49.0,0,1985,3,1 piętro,Czuby Północne,"Mieszkanie 3 pokoje, os. Czuby"
465000.0,39.79,0,2015,2,3 piętro,Śródmieście,Klimatyczne 2 pokoje po remoncie - ścisłe centrum
529800.0,39.24,1,2024,2,8 piętro,Wieniawa,Dwupokojowe mieszkanie ul. Lesława Pagi
345000.0,32.64,0,1966,2,4 piętro,Wieniawa,2 pok. Wieniawa 33m2 Świetna lokalizacja!
515000.0,47.9,1,1970,3,9 piętro,Rury,Lsm/ 3 pokoje/ po remoncie
729999.0,55.0,1,2023,3,1 piętro,Kośminek,2 balkony | miejsce park | umeblowane | brak PCC
569999.0,55.0,1,2023,3,2 piętro,Kośminek,3 pokoje | miejsce park | deweloperski | brak PCC
999000.0,72.24,1,2024,4,3 piętro,Czechów Południowy,"72m² Chodźki Residence, 4 pokoje, balkony 27m²"
617100.0,37.4,1,2025,1,2 piętro,Śródmieście,Mieszkanie nr 8
499000.0,39.11,1,2023,2,1 piętro,Kośminek,Mieszkanie 2-pokojowe z garażem i piwnicą.
364000.0,30.4,0,1910,1,2 piętro,Śródmieście,Atrakcyjna kawalerka 30 mkw Plac Litewski
235000.0,13.5,0,1957,1,parter,Stare Miasto,Kawalerka/lokal w centrum Lublina
594300.0,56.6,1,,3,9 piętro,Kalinowszczyzna,3 pokoje z pięknym widokiem
710000.0,57.0,1,2016,3,1 piętro,Śródmieście,"Mieszkanie obok Akademii Medycznej,3 pokoje"
685000.0,62.0,1,2017,3,4 piętro,Rury,Na Sprzedaż 3 Pokojowe Mieszkanie Przy Wileńskiej
650000.0,54.5,1,2008,4,parter,Rury,2 balkony w centrum | Wąwóz Rury | Politechnika
490875.0,39.27,1,2024,2,parter,Czechów Południowy,Lokal Lublin ul. T. Szeligowskiego 15 MU3A
400416.0,31.04,1,2024,1,parter,Czechów Południowy,Lokal Lublin ul. T. Szeligowskiego 15 MU4A
388878.0,41.37,0,,2,parter,Dziesiąta,"Dwa pokoje, nowe osiedle blisko dworca."
673620.0,66.7,1,2025,4,,Śródmieście,Nowe osiedle blisko Centrum. Bez prowizji.
558360.0,59.4,0,2026,3,1 piętro,Wrotków,Active City | mieszkanie 3-pok. | B2_1_30
475893.0,43.7,0,,2,2 piętro,Czechów Północny,Koncertowe Wzgórze | mieszkanie 2-pok. | B1_63
415191.0,34.06,0,,2,3 piętro,Węglin Południowy,Jemiołuszki Park| mieszkanie 2-pok. | M21
680000.0,48.44,1,2023,2,4 piętro,Czechów Południowy,"Nowy apartament z klimatyzacją, w pełni umeblowany"
640000.0,65.77,1,2016,3,parter,Sławin,Apartament 3 pokojowy
494000.0,60.86,0,1986,3,4 piętro,Czechów Północny,To Mieszkanie Kupisz Bez Wkładu Własnego !!
459000.0,45.68,0,1978,2,3 piętro,Kalinowszczyzna,"Kalinowszczyzna, 2 pok, po remoncie!"
599000.0,55.78,1,2023,2,3 piętro,Sławin,"Klucze Na Już, Stan Deweloperski - Botanik, Sławin"
499000.0,47.2,1,1979,2,4 piętro,Czechów Południowy,Mieszkanie 2 pokoje 47 m2 Czechów blisko centrum
590000.0,65.6,0,1985,3,4 piętro,Czuby Północne,To Mieszkanie Kupisz Bez Wkładu Własnego !!
396519.2,36.08,1,2024,2,6 piętro,Felin,"Osiedle Europejskie To Miejsce, Którego Szukasz"
549000.0,48.99,1,2014,2,2 piętro,Węglin Południowy,2 pokoje 49m2 Kryształowa/Węglinek
469000.0,47.87,0,1970,3,3 piętro,Wieniawa,***3 pokoje na Miasteczku Akademickim***
536000.0,44.7,0,1999,2,2 piętro,Czechów Południowy,Dwupokojowe mieszkanie blisko Um!
365000.0,36.99,0,1967,2,2 piętro,Tatary,Dwupokojowe mieszkanie ul. Montażowa
629000.0,69.6,0,2024,3,1 piętro,Czechów Północny,"3 pokoje 69,6m2, oddane, Nowe Choiny"
635000.0,44.56,1,2016,2,parter,Ponikwoda,Mieszkanie 2-pokojowe z Ogrodem przy ul. Unicka
469000.0,35.1,1,2024,2,1 piętro,Wrotków,"nowe, 2 pokoje z balkonem,1 piętro, Zalew Zemborz."
1199000.0,122.0,0,2005,4,3 piętro,Czechów Południowy,Apartament na Czechowie - idealny dla rodziny
373500.0,31.66,0,2023,1,3 piętro,Kośminek,Mieszkanie Z Dużym Balkonem
369000.0,26.5,1,1980,1,7 piętro,Czechów Północny,"Po remoncie, niski czynsz, Wykończone Czechów"
379000.0,50.34,0,,3,3 piętro,Tatary,"Tatary, niski blok, rozkładowe, dwustronne, balkon"
471000.0,31.8,1,2024,2,parter,Węglin Południowy,"***Jemiołuszki 2 pok., wykonczone***"
469000.0,47.87,0,1974,3,3 piętro,Wieniawa,3 pokojowe Mieszkanie w miasteczku akademickim
415000.0,46.7,0,1965,2,parter,Dziesiąta,"Rodzinne, Funkcjonalne z oddzielną kuchnią"
515000.0,58.4,1,1986,3,parter,Czuby Północne,3 Pokojowe mieszkanie w doskonałej lokalizacji
531000.0,69.6,0,1962,3,3 piętro,Rury,"LSM - Tanie mieszkanie do remontu 69,6m2"
714000.0,78.5,0,1960,3,2 piętro,Śródmieście,3 Pokojowe mieszkanie blisko centrum Lublina
699000.0,59.36,1,2016,3,4 piętro,Węglin Południowy,Piękne 3-pokojowe mieszkanie przy ul. Jantarowej
645000.0,53.39,1,2014,3,3 piętro,Węglin Południowy,"Koralowa,3 Pokoje,Klimatyzacja,Miejsce parkingowe."
435000.0,44.0,1,1980,2,5 piętro,Rury,"Słoneczne dwa pokoje z windą, Lsm"
445000.0,46.0,0,1965,3,2 piętro,Rury,"Balladyny, 3 rozkładowe pokoje. drugie piętro."
519000.0,43.0,0,1965,2,parter,Wieniawa,2 pokoje na Wieniawie przy Al. Racławickich
399000.0,47.5,0,1974,3,2 piętro,Kalinowszczyzna,"3 pokoje Lwowska 13 Kalina 47,5m2 do Remontu"
339000.0,48.0,0,1972,3,4 piętro,Dziesiąta,3 pokoje 48m2 do Remontu ul. Mlodziezowa pietro 4
799000.0,62.5,1,2023,3,5 piętro,Wrotków,"3 pokoje 62,5m2 2023r Słoneczna Dąbrowa Wrotków"
579000.0,58.0,1,1982,4,1 piętro,Czechów Południowy,4 pokoje CZECHÓW po REMONCIE! ul. Kiepury
639000.0,62.5,0,1960,3,2 piętro,Rury,"***Grażyny, Lsm, 3 pok., do wejścia***"
795000.0,65.48,1,2013,3,1 piętro,Węglin Południowy,"3 pok, 65 mkw ul. Kryształowa do wprowadzenia!"
529000.0,46.7,0,1975,3,,Rury,Trzy pokoje! LSM! Po generalnym remoncie!
650000.0,68.0,0,,4,4 piętro,Czechów Północny,"4 pokoje, Czechów os. Chopina"
669000.0,56.25,1,2024,3,parter,Czechów Północny,** Nowe 3 Pokojowe Mieszkanie - Ul. Koncertowa **
688940.0,70.3,1,2024,4,4 piętro,Węglin Południowy,"Lublin, Węglinek, ul. Kwarcowa - 4 pok. - 70,30 m2"
415569.0,28.27,1,2023,1,parter,Konstantynów,Sprzedam kawalerkę z garażem ul. Nałęczowska
440000.0,52.0,0,1963,2,1 piętro,Kośminek,Rozkładowe 2 pokoje z oddzielną kuchnią
525000.0,56.5,0,2000,2,2 piętro,Czuby Południowe,"Lublin, Czuby, Bursztynowa, 2 pok, 2p/3."
440000.0,45.0,0,,2,,Stare Miasto,"Sprzedam Mieszkanie, idealna inwestycja!"
552000.0,45.66,0,2020,2,4 piętro,Wrotków,"Nowoczesne, 2-pokojowe mieszkanie 45,66m2 -Wrotków"
565250.0,59.5,0,2024,3,parter,Bronowice,"Mieszkanie 3 pokojowe 59,5m2 z ogródkiem Parter."
795000.0,66.01,1,2022,3,1 piętro,Ponikwoda,"Nowe, do wejścia mieszkanie na Ponikwodzie!"
499000.0,44.6,1,2024,2,3 piętro,Wrotków,"Nowy i wykończony – komfort, przestrzeń, styl!"
619000.0,46.0,1,2024,2,6 piętro,Śródmieście,Ostatnie dwupokojowe w inwestycji WIENIAWSKA 11.
510000.0,55.55,0,2000,2,1 piętro,Czuby Południowe,"Bursztynowa 2pok, jasne 55mkw Dobra cena!"
440000.0,45.0,0,,2,parter,Stare Miasto,"Sprzedam Mieszkanie , Lublin Stare Miasto"
379000.0,47.78,0,1954,2,3 piętro,Kośminek,Atrakcyjne mieszkanie na Bronowicach ul. Krańcowa
624730.0,57.34,1,,3,3 piętro,Czechów Północny,Osiedle Koncertowa Dolina | mieszkanie 3-pok. | 61
696513.0,54.93,0,2023,3,5 piętro,Kośminek,Mieszkanie na nowym osiedlu - wykończone.
585000.0,33.33,1,2023,2,10+ piętro,Czechów Południowy,Apartement w centrum z widokiem na stare miasto
449000.0,48.0,0,,2,3 piętro,Czuby Północne,Przytulne 2 pokojowe mieszkanie ul. Ułanów
593000.0,55.98,1,2024,3,1 piętro,Czechów Północny,Mieszkanie 3 pokoje ul. Koncertowa 42
482000.0,48.3,0,1970,3,2 piętro,Rury,"Mieszkanie 3 pokoje, ul. Skrzetuskiego 4"
478710.0,48.6,0,2026,2,1 piętro,Wrotków,Active City | mieszkanie 2-pok. | B2_1_33
560281.0,57.23,0,,3,parter,Czechów Północny,Koncertowe Wzgórze | mieszkanie 3-pok. | B2_5
760104.0,84.55,0,,5,parter,Wrotków,Diamentowe Tarasy | atrakcyjne mieszkanie C/M31
565476.0,48.79,0,,3,2 piętro,Węglin Południowy,Jemiołuszki Park| mieszkanie 3-pok. | M41
859050.0,114.54,0,,4,,Śródmieście,"Lokal mieszkalny Lublin | 114,54 m² | M24"
699000.0,65.3,1,1962,3,2 piętro,Wieniawa,"WIENIAWA, BEZPOŚREDNIO mieszkanie 3pok. w centrum"
545000.0,65.75,0,2001,3,1 piętro,Szerokie,Mieszkanie na Szerokim!
559900.0,48.0,1,,2,6 piętro,Czechów Południowy,Bezpośrednio Wyposażone M2 Wysoki Standard Czechów
433000.0,34.5,1,2024,2,3 piętro,Stare Miasto,Mieszkanie Lublin Węglin ul.Jemiołuszki 2pok 2024
649000.0,66.07,0,1964,3,2 piętro,Śródmieście,"3-Pokojowe Mieszkanie 66M2 W Centrum ""Do Wejścia"""
639000.0,54.6,0,1955,2,3 piętro,Śródmieście,Stylowe Mieszkanie W Śródmieściu
680000.0,56.35,1,2024,3,2 piętro,Sławin,"Mieszkanie 3 pokoje 56,35m2 - ul. Relaksowa Lublin"
499000.0,57.9,0,,3,4 piętro,Rury,Mieszkanie inwestycyjne w świetnej lokalizacji
531000.0,36.61,1,2024,2,1 piętro,Czechów Południowy,Twoje wymarzone miejsce w sercu Lublina
575000.0,60.1,0,1990,3,4 piętro,Czuby Południowe,Mieszkanie w super lokalizacji w Lublinie
1220000.0,119.7,0,1992,5,,Czuby Południowe,Dwupoziomowe Mieszkanie Z Widokiem Na Wąwóz
695000.0,87.6,0,1992,3,3 piętro,Czechów Południowy,Przestronne Mieszkanie 3 pok. Czechów Południowy
529000.0,53.0,0,1965,2,1 piętro,Śródmieście,"*** Centrum, ul. Bernardyńska, 53 mkw ***"
605000.0,54.92,1,2023,3,6 piętro,Kośminek,*** 3 Pokoje W Nowym Bloku - Stan Deweloperski ***
695000.0,62.32,0,1936,3,2 piętro,Śródmieście,Piękne Mieszkanie  + Gratis Miejsce Postojowe!
960000.0,95.29,0,1935,4,parter,Wieniawa,Idealne mieszkanie dla rodziny lub biuro
770000.0,77.12,0,2024,4,1 piętro,Sławin,Nowe mieszkanie 4 pokojowe z garażem i działką
300000.0,39.0,0,,2,parter,Dziesiąta,"Mieszkanie, 39 m², Lublin"
395000.0,31.0,1,1985,2,6 piętro,Kalinowszczyzna,Dwupokojowe mieszkanie w pobliżu Uniwer. Medyczneg
790000.0,74.0,0,1990,4,4 piętro,Rury,"Mieszkanie 4 pokoje 74m2, Lublin, Lsm. Os. Prusa"
790438.0,64.79,1,2025,4,5 piętro,Śródmieście,Apartamenty ! Uniwersytet Medyczny ! Centrum
548251.0,43.34,1,,2,1 piętro,Śródmieście,Apartamenty ! Uniwersytet Medyczny ! Centrum
507722.0,37.06,1,,2,3 piętro,Śródmieście,Nowe Budownictwo ! Uniwersytet Medyczny ! Centrum
629000.0,55.05,1,2023,3,6 piętro,Kośminek,"*** Nowe, Wykończone 3 Pokoje - Ul. Garbarska ***"
990000.0,100.76,0,2005,4,1 piętro,Konstantynów,KONSTANTYNÓW / ul.Gen. Michała Kruka / Prywatnie
620000.0,62.5,0,,3,1 piętro,Czechów Południowy,Mieszkanie 3 pokojowe i kuchnia plus garaż osobno
770000.0,62.0,1,2020,3,7 piętro,Bronowice,"Mieszkanie 62m2, 3 pokoje Wrońska"
379000.0,49.0,0,1970,3,3 piętro,Tatary,"Mieszkanie 3 pokoje,Lublin-Tatary"
624360.0,52.03,1,,3,2 piętro,Sławin,Osiedle Wędrowna - nowa inwestycja w Lublinie
479000.0,38.32,1,,2,1 piętro,Sławin,Osiedle Wędrowna - nowa inwestycja w Lublinie
629584.0,57.76,1,,4,1 piętro,Sławin,Osiedle Wędrowna - nowa inwestycja w Lublinie
470000.0,49.8,0,,2,2 piętro,Rury,"Mieszkanie 2-pokojowe, LSM, ul.Wajdeloty."
750000.0,56.0,0,,2,3 piętro,Stare Miasto,"Mieszkanie, 56 m², Lublin"
689000.0,69.61,0,2024,3,3 piętro,Sławin,Mieszkanie 3 pokojowe bez PCC
395000.0,37.0,0,1975,2,3 piętro,Wieniawa,"Wieniawa, dwa pokoje, blisko Umcs i Kul"
715777.0,55.2,0,2018,3,parter,Sławin,"Mieszkanie - 3 Pokoje, Zielone Wzgórze, Sławin"
649000.0,53.39,1,2014,3,3 piętro,Węglin Południowy,Węglinek_trzy pokoje_z klimatyzacją_loggia i MP
1450000.0,103.01,1,2023,5,10+ piętro,Czechów Południowy,Nowy apartament z widokiem na panoramę Lublina
590000.0,62.7,0,1994,3,3 piętro,Czuby Północne,Komfortowe Mieszkanie W Spokojnej I Zielone Okolic
230000.0,23.55,0,1965,1,3 piętro,Rury,Kawalerka do remontu Lsm Superlokalizacja
450000.0,52.32,1,1973,3,5 piętro,Bronowice,Mieszkanie ul.Łabędzia
449000.0,36.2,0,1957,2,1 piętro,Śródmieście,Kawalerka pod Booking ul. Cyrulicza Udziały
595000.0,63.73,1,2024,3,parter,Sławin,"Lublin, ul. Relaksowa 18D"
559000.0,63.15,0,1992,3,3 piętro,Rury,Do Sprzedaży 3 Pokojowe Mieszkanie Przy Zachodniej
470000.0,53.4,0,1986,2,2 piętro,Czechów Południowy,"2 Pokoje 53,40 m2 Czechów ul. Młodej Polski"
669000.0,54.0,1,2024,3,7 piętro,Felin,Felin/ 3 pokoje pod klucz/ z 2024 - bez Pcc
474355.0,43.09,1,,2,3 piętro,Czechów Północny,Osiedle Koncertowa Dolina | mieszkanie 2-pok. | 58
559000.0,68.54,1,1962,3,6 piętro,Rury,"3 pokoje, 68 m2, ul. Głęboka, blisko uczelni"
589000.0,60.0,0,1980,3,3 piętro,Czechów Północny,"Lublin, Czechów, 3 pokoje, do zamieszkania"
554900.0,50.3,1,2015,3,3 piętro,Dziesiąta,"3 pokoje do wejścia, z widokiem na zieleń."
485000.0,49.65,0,,3,3 piętro,Dziesiąta,Funkcjonalne mieszkanie w nowoczesnym stylu!
472625.0,47.5,0,2026,2,3 piętro,Wrotków,Active City | mieszkanie 2-pok. | B3_3_20
684204.0,75.27,0,,3,parter,Wrotków,Diamentowe Tarasy | przytulne mieszkanie C/M19
555718.0,48.79,0,,3,parter,Węglin Południowy,Jemiołuszki Park| mieszkanie 3-pok. | M29
620000.0,57.0,0,,3,4 piętro,Czechów Południowy,"3 oddzielne pokoje do wejścia, Czechów!"
