Price,Area,Elevator,Year,Rooms,Floor,Region
750000.0,110.0,0.0,1994,5.0,4 piętro,Wieniawa
719000.0,83.0,0.0,2000,4.0,2 piętro,Czechów Południowy
598000.0,76.9000015258789,1.0,1994,4.0,4 piętro,Czuby Północne
864150.0,111.08000183105469,1.0,2020,4.0,5 piętro,Konstantynów
1229000.0,119.0,1.0,2010,4.0,6 piętro,Węglin Południowy
819000.0,69.0,1.0,2018,3.0,4 piętro,Sławin
650000.0,64.02999877929688,0.0,1957,2.0,2 piętro,Śródmieście
419000.0,46.099998474121094,0.0,1976,3.0,parter,Kalinowszczyzna
434000.0,62.0,0.0,1957,2.0,1 piętro,Stare Miasto
744900.0,54.400001525878906,1.0,2022,3.0,parter,Węglin Południowy
950000.0,99.80000305175781,0.0,2000,3.0,2 piętro,Czechów Południowy
780000.0,49.43000030517578,0.0,1988,2.0,1 piętro,Stare Miasto
315000.0,29.09000015258789,0.0,1966,1.0,1 piętro,Bronowice
640000.0,68.5,0.0,1974,4.0,1 piętro,Kalinowszczyzna
350000.0,45.90999984741211,0.0,1966,3.0,4 piętro,Tatary
990000.0,104.80999755859375,0.0,2001,4.0,3 piętro,Śródmieście
542160.0,50.20000076293945,1.0,2024,2.0,parter,Węglin Południowy
516996.0,47.869998931884766,1.0,2024,3.0,3 piętro,Węglin Południowy
341394.0,33.470001220703125,1.0,2025,2.0,2 piętro,Węglin Południowy
309100.0,30.90999984741211,1.0,2025,2.0,2 piętro,Kośminek
